Date,Open,High,Low,Close,Adj Close,Volume
2024-02-02,346.75,347.18,344.73,346.72,346.72,2245445
2024-02-05,350.79,351.58,349.28,350.07,350.07,2232088
2024-02-06,345.29,346.68,345.29,346.35,346.35,2686997
2024-02-07,347.74,349.18,347.74,348.64,348.64,1077907
2024-02-08,344.17,345.32,341.97,342.85,342.85,2722815
2024-02-09,337.28,338.95,335.66,338.31,338.31,2399643
2024-02-12,349.46,352.03,349.46,350.21,350.21,1288175
2024-02-13,336.48,340.12,335.24,337.52,337.52,1269281
2024-02-14,337.06,340.53,335.83,338.29,338.29,2821171
2024-02-15,345.88,348.06,344.28,346.17,346.17,1733754
2024-02-16,343.23,345.93,342.4,344.11,344.11,2553422
2024-02-19,345.25,347.23,343.03,345.34,345.34,1123640
2024-02-20,342.84,344.94,342.84,343.09,343.09,2872862
2024-02-21,337.98,338.17,337.42,337.66,337.66,1253815
2024-02-22,346.64,347.94,346.07,347.54,347.54,2767239
2024-02-23,351.62,354.0,351.22,351.56,351.56,2214832
2024-02-26,349.31,352.38,348.09,350.06,350.06,2102748
2024-02-27,352.19,354.05,352.19,352.63,352.63,1865150
2024-02-28,355.14,356.24,354.31,354.59,354.59,2740432
2024-02-29,351.71,353.02,348.84,351.01,351.01,2942834
2024-03-01,352.81,356.77,352.81,354.09,354.09,2111805
2024-03-04,344.33,346.07,342.5,343.45,343.45,1426647
2024-03-05,353.72,355.42,351.28,353.72,353.72,2205057
2024-03-06,354.93,357.66,354.93,355.55,355.55,1863894
2024-03-07,357.92,358.81,355.38,356.51,356.51,1369914
2024-03-08,351.25,351.25,350.62,350.63,350.63,1504656
2024-03-11,354.85,356.49,354.8,355.51,355.51,1254245
2024-03-12,356.1,357.26,355.63,356.29,356.29,1956113
2024-03-13,356.44,357.56,356.22,356.29,356.29,2085166
2024-03-14,354.11,354.11,352.87,353.9,353.9,2706468
2024-03-15,354.94,356.88,354.56,355.34,355.34,1743465
2024-03-18,353.29,353.99,349.73,352.23,352.23,1076834
2024-03-19,351.64,353.51,351.21,351.36,351.36,2339086
2024-03-20,346.05,346.05,343.23,345.47,345.47,2241340
2024-03-21,350.35,352.2,349.82,351.51,351.51,1813020
2024-03-22,352.26,352.26,348.8,350.99,350.99,1459843
2024-03-25,358.1,360.14,356.08,358.06,358.06,1214533
2024-03-26,367.61,367.61,365.23,366.64,366.64,1166666
2024-03-27,362.5,366.31,362.5,363.51,363.51,1460997
2024-03-28,367.72,368.74,364.84,367.53,367.53,1377984
2024-03-29,364.82,365.49,363.95,365.39,365.39,2509059
2024-04-01,361.16,361.16,359.39,360.63,360.63,2018273
2024-04-02,363.11,364.27,362.23,363.19,363.19,2441192
2024-04-03,351.86,353.41,351.86,352.73,352.73,1633871
2024-04-04,349.24,350.01,348.58,349.48,349.48,1153151
2024-04-05,354.56,355.65,352.45,353.73,353.73,1583501
2024-04-08,354.15,356.7,353.29,354.06,354.06,1244689
2024-04-09,344.94,346.44,342.73,345.32,345.32,1802904
2024-04-10,342.23,342.94,339.85,341.69,341.69,1558674
2024-04-11,344.66,346.93,344.29,344.43,344.43,2656005
2024-04-12,344.94,346.82,344.94,345.79,345.79,2336562
2024-04-15,341.08,341.51,338.65,341.36,341.36,1852990
2024-04-16,343.03,343.81,341.22,342.96,342.96,2860831
2024-04-17,332.88,332.88,331.93,332.38,332.38,1504719
2024-04-18,327.96,328.67,326.94,327.77,327.77,2697891
2024-04-19,321.69,323.21,320.07,321.01,321.01,2391746
2024-04-22,316.19,318.3,315.24,316.95,316.95,2170606
2024-04-23,315.55,316.65,312.05,314.56,314.56,2122325
2024-04-24,313.34,313.98,311.73,312.19,312.19,1859689
2024-04-25,299.08,300.35,296.65,298.7,298.7,2452778
2024-04-26,296.63,297.7,294.08,295.54,295.54,2725433
2024-04-29,302.07,302.07,299.91,301.92,301.92,1150507
2024-04-30,292.58,293.0,291.45,291.47,291.47,1949043
2024-05-01,296.59,298.81,295.94,297.61,297.61,1590638
2024-05-02,297.14,297.95,295.45,297.79,297.79,2964974
2024-05-03,295.21,296.75,294.16,295.22,295.22,2554805
2024-05-06,291.87,294.16,290.68,292.22,292.22,1389374
2024-05-07,292.83,293.36,291.3,292.27,292.27,2211082
2024-05-08,283.82,286.14,283.03,284.84,284.84,1376140
2024-05-09,288.19,291.21,286.88,289.03,289.03,2247812
2024-05-10,293.21,293.84,290.04,292.05,292.05,1220797
2024-05-13,292.74,294.75,292.74,293.65,293.65,2670308
2024-05-14,296.97,299.8,296.71,298.15,298.15,1179947
2024-05-15,299.38,300.08,297.73,299.73,299.73,1311780
2024-05-16,304.82,304.82,302.56,304.25,304.25,1026616
2024-05-17,310.84,310.84,309.11,309.83,309.83,2094645
2024-05-20,310.43,310.67,308.2,310.1,310.1,2271679
2024-05-21,321.75,324.42,320.16,322.41,322.41,2290808
2024-05-22,314.66,314.93,312.63,314.47,314.47,2088729
2024-05-23,310.11,311.55,309.64,310.66,310.66,2492210
2024-05-24,315.53,315.53,313.7,314.38,314.38,2382582
2024-05-27,308.86,311.03,308.86,309.42,309.42,2649332
2024-05-28,316.18,316.35,314.81,315.51,315.51,2256532
2024-05-29,310.7,311.44,308.93,309.99,309.99,1493385
2024-05-30,313.85,315.94,312.11,314.42,314.42,2451796
2024-05-31,325.22,326.51,323.82,325.2,325.2,2200958
2024-06-03,329.95,330.44,327.3,329.02,329.02,1264112
2024-06-04,318.22,320.88,318.08,318.99,318.99,1927471
2024-06-05,311.75,314.22,311.75,312.92,312.92,2484022
2024-06-06,313.44,315.12,313.27,313.39,313.39,1318888
2024-06-07,314.91,315.09,314.73,314.99,314.99,2994990
2024-06-10,317.86,320.24,317.46,318.61,318.61,1783766
2024-06-11,326.75,327.56,325.34,326.51,326.51,1037278
2024-06-12,329.15,331.12,327.27,329.83,329.83,2875991
2024-06-13,325.15,325.81,322.66,324.03,324.03,2119320
2024-06-14,322.34,323.91,319.96,322.47,322.47,2534234
2024-06-17,328.71,331.4,328.71,329.73,329.73,1750306
2024-06-18,329.17,330.73,325.95,328.13,328.13,1531543
2024-06-19,321.9,324.94,320.4,322.4,322.4,2347971
2024-06-20,324.02,325.4,322.11,324.57,324.57,2854900
2024-06-21,328.38,330.65,328.05,328.06,328.06,2418252
2024-06-24,328.4,329.86,328.18,329.48,329.48,2998520
2024-06-25,329.56,332.34,329.56,330.26,330.26,2590179
2024-06-26,338.97,339.36,336.04,337.94,337.94,2057972
2024-06-27,337.56,337.56,334.36,336.38,336.38,1853042
2024-06-28,335.55,336.95,335.55,336.68,336.68,1917183
2024-07-01,344.14,346.23,341.71,343.68,343.68,1431449
2024-07-02,347.56,349.3,346.03,346.9,346.9,2425437
2024-07-03,339.54,340.54,338.1,339.27,339.27,2676370
2024-07-04,333.24,336.14,331.83,333.98,333.98,1610851
2024-07-05,340.25,342.8,339.16,341.51,341.51,1285790
2024-07-08,341.97,343.02,339.34,340.93,340.93,1774403
2024-07-09,337.32,338.27,335.97,335.98,335.98,1000509
2024-07-10,334.36,337.83,334.36,335.67,335.67,2904121
2024-07-11,327.72,328.41,326.33,328.09,328.09,1794090
2024-07-12,318.28,318.28,316.61,317.37,317.37,2217964
2024-07-15,314.71,317.76,314.65,315.65,315.65,2736334
2024-07-16,310.52,311.08,308.81,310.05,310.05,1443859
2024-07-17,310.05,311.39,307.89,309.05,309.05,2273582
2024-07-18,311.89,313.13,309.97,310.98,310.98,1873345
2024-07-19,307.37,308.63,304.04,306.26,306.26,2414324
2024-07-22,302.64,304.88,300.67,302.82,302.82,1351869
2024-07-23,303.66,304.8,303.66,304.67,304.67,1806730
2024-07-24,317.98,318.09,317.07,318.02,318.02,1881634
2024-07-25,320.82,320.82,317.65,319.93,319.93,1279188
2024-07-26,320.07,320.07,318.66,319.01,319.01,2754445
2024-07-29,319.5,320.05,316.81,318.62,318.62,1958940
2024-07-30,308.17,310.72,308.17,309.33,309.33,1296106
2024-07-31,310.11,310.4,308.59,308.94,308.94,1774162
2024-08-01,304.57,305.34,303.94,304.92,304.92,2721649
2024-08-02,305.26,305.88,303.09,305.2,305.2,2898025
2024-08-05,308.87,312.03,307.24,309.67,309.67,2800342
2024-08-06,313.11,315.83,311.96,314.09,314.09,1723629
2024-08-07,308.29,311.34,306.68,309.03,309.03,2630903
2024-08-08,302.99,303.13,301.48,302.39,302.39,1913383
2024-08-09,308.44,309.66,307.59,307.96,307.96,1827395
2024-08-12,314.09,315.45,312.72,314.73,314.73,1027953
2024-08-13,316.78,318.61,315.75,317.48,317.48,1852727
2024-08-14,320.33,321.85,318.77,319.87,319.87,2693621
2024-08-15,318.74,320.45,317.36,319.12,319.12,1429688
2024-08-16,321.92,322.97,320.68,321.15,321.15,2044372
2024-08-19,318.55,321.4,318.29,319.46,319.46,2738617
2024-08-20,316.88,317.73,314.63,317.04,317.04,1220802
2024-08-21,325.93,326.27,322.12,324.67,324.67,2823307
2024-08-22,320.74,322.34,320.43,321.32,321.32,1211992
2024-08-23,312.03,312.99,310.42,312.4,312.4,1765331
2024-08-26,311.62,314.77,310.29,312.79,312.79,1250991
2024-08-27,312.43,312.98,309.87,311.33,311.33,2453745
2024-08-28,308.84,309.52,308.13,309.45,309.45,1692214
2024-08-29,300.64,303.63,299.86,301.49,301.49,2655832
2024-08-30,305.37,305.37,302.76,304.26,304.26,1085346
2024-09-02,305.22,307.39,303.3,305.35,305.35,2170855
2024-09-03,303.14,303.75,303.14,303.56,303.56,2663962
2024-09-04,298.89,300.59,297.88,299.5,299.5,1976912
2024-09-05,301.76,301.76,300.14,300.57,300.57,2685462
2024-09-06,289.87,290.89,288.46,288.77,288.77,1179167
2024-09-09,289.42,290.61,288.38,289.98,289.98,2624243
2024-09-10,291.26,293.7,290.04,291.44,291.44,1230245
2024-09-11,300.24,301.98,299.45,300.52,300.52,2094059
2024-09-12,302.35,305.15,301.73,303.07,303.07,2985467
2024-09-13,307.01,307.01,306.01,306.18,306.18,1327219
2024-09-16,301.92,303.32,299.28,301.55,301.55,1725950
2024-09-17,303.79,305.39,302.6,304.74,304.74,1384198
2024-09-18,309.66,310.37,308.0,309.05,309.05,1471253
2024-09-19,305.49,306.25,304.53,305.67,305.67,2653418
2024-09-20,308.61,308.61,306.99,307.43,307.43,1823822
2024-09-23,308.54,308.56,306.49,308.45,308.45,1654372
2024-09-24,312.39,312.39,310.36,311.63,311.63,1888605
2024-09-25,304.18,305.38,301.35,303.61,303.61,2479184
2024-09-26,305.96,306.92,303.4,304.9,304.9,1279136
2024-09-27,301.83,301.83,300.54,301.1,301.1,2662019
2024-09-30,297.31,298.24,295.41,297.77,297.77,1828604
2024-10-01,304.18,305.57,304.18,305.07,305.07,2661967
2024-10-02,302.29,303.87,300.34,302.6,302.6,2910823
2024-10-03,309.95,310.65,308.47,308.82,308.82,2139529
2024-10-04,306.03,306.78,306.03,306.75,306.75,1896441
2024-10-07,302.21,303.7,301.86,302.5,302.5,1400728
2024-10-08,317.14,318.37,316.48,317.73,317.73,2142158
2024-10-09,317.36,318.17,314.87,316.42,316.42,1384652
2024-10-10,323.48,324.81,322.37,323.11,323.11,2537170
2024-10-11,322.25,322.44,320.37,321.0,321.0,1878466
2024-10-14,315.26,316.14,313.98,315.79,315.79,1176594
2024-10-15,313.91,314.97,313.91,314.37,314.37,2482215
2024-10-16,307.42,308.68,305.91,308.32,308.32,1007516
2024-10-17,314.57,315.05,311.94,314.08,314.08,2452102
2024-10-18,313.12,313.12,312.23,312.32,312.32,2957103
2024-10-21,308.14,310.16,306.44,308.52,308.52,1897512
2024-10-22,305.31,305.31,303.27,304.23,304.23,2521030
2024-10-23,303.0,305.15,300.77,302.92,302.92,2097719
2024-10-24,303.94,304.28,302.29,303.15,303.15,2566021
2024-10-25,307.54,309.35,307.54,308.31,308.31,2955866
2024-10-28,305.3,305.66,304.72,305.6,305.6,1858045
2024-10-29,305.43,307.2,305.43,306.5,306.5,1089702
2024-10-30,309.76,312.6,308.95,310.41,310.41,2451082
2024-10-31,315.13,317.06,314.15,314.73,314.73,2649253
2024-11-01,316.29,316.45,313.67,315.74,315.74,2901247
2024-11-04,310.06,310.06,307.05,309.12,309.12,2557659
2024-11-05,312.97,314.82,310.8,312.77,312.77,2292473
2024-11-06,316.18,316.57,312.44,314.96,314.96,1453198
2024-11-07,315.35,316.17,313.36,315.61,315.61,2723993
2024-11-08,313.54,315.27,312.33,312.81,312.81,2890642
2024-11-11,312.47,312.47,311.15,311.69,311.69,1040021
2024-11-12,315.81,318.01,314.63,316.22,316.22,2449855
2024-11-13,314.32,315.73,313.53,313.88,313.88,2988464
2024-11-14,316.3,318.08,315.96,317.09,317.09,2864947
2024-11-15,311.99,312.61,311.19,312.24,312.24,1483146
2024-11-18,315.73,317.62,314.28,316.22,316.22,1589822
2024-11-19,310.7,312.33,309.63,311.41,311.41,1801039
2024-11-20,301.97,304.46,301.97,303.08,303.08,1298871
2024-11-21,297.86,298.06,296.51,297.95,297.95,1704051
2024-11-22,300.7,302.06,300.7,301.75,301.75,2682889
2024-11-25,297.53,298.75,295.82,297.6,297.6,1935400
2024-11-26,297.99,299.0,296.44,298.29,298.29,1041744
2024-11-27,297.69,299.28,295.42,297.14,297.14,1323571
2024-11-28,301.85,304.8,301.85,302.54,302.54,2963511
2024-11-29,311.71,313.57,311.34,312.42,312.42,2785426
2024-12-02,316.16,318.23,314.95,315.88,315.88,2249218
2024-12-03,308.22,310.2,307.6,308.63,308.63,2713454
2024-12-04,310.01,311.11,307.52,309.7,309.7,1987927
2024-12-05,308.41,308.41,306.57,307.36,307.36,1690601
2024-12-06,316.91,319.65,314.89,317.33,317.33,1727839
2024-12-09,318.37,319.84,317.76,319.2,319.2,1233062
2024-12-10,325.86,327.4,325.49,326.33,326.33,1075481
2024-12-11,324.62,325.82,323.49,324.82,324.82,2243834
2024-12-12,326.44,327.93,326.44,327.28,327.28,1092595
2024-12-13,326.02,328.6,326.02,326.74,326.74,1160430
2024-12-16,331.34,332.52,330.56,332.44,332.44,2036692
2024-12-17,325.33,325.33,322.04,324.25,324.25,2041109
2024-12-18,314.27,314.69,313.47,313.77,313.77,2798770
2024-12-19,305.7,305.79,303.71,304.93,304.93,1688069
2024-12-20,300.41,301.63,300.41,301.46,301.46,2731546
2024-12-23,298.23,299.24,297.99,298.8,298.8,1420319
2024-12-24,301.06,301.62,299.16,300.41,300.41,2035302
2024-12-25,298.02,298.02,296.27,296.89,296.89,2929449
2024-12-26,299.51,302.11,298.6,300.31,300.31,1610317
2024-12-27,303.17,306.03,303.04,303.71,303.71,2127040
2024-12-30,312.97,313.45,309.83,311.9,311.9,2811916
2024-12-31,303.81,305.82,303.81,304.71,304.71,1244972
2025-01-01,303.62,305.42,301.68,303.44,303.44,1751230
2025-01-02,304.5,306.17,304.5,305.51,305.51,1257510
2025-01-03,313.19,313.91,313.19,313.49,313.49,1987504
2025-01-06,305.73,305.98,305.08,305.28,305.28,2768283
2025-01-07,313.53,314.72,310.56,312.72,312.72,2477516
2025-01-08,317.55,318.24,316.91,317.48,317.48,1728337
2025-01-09,313.88,314.44,313.71,314.33,314.33,1924039
2025-01-10,320.15,321.36,319.45,319.84,319.84,1830153
2025-01-13,315.33,318.04,315.06,315.85,315.85,1548453
2025-01-14,323.01,323.61,320.76,322.94,322.94,1763694
2025-01-15,316.48,317.3,312.89,315.32,315.32,1352420
2025-01-16,319.01,319.85,318.54,319.68,319.68,1025884
2025-01-17,322.89,324.07,322.53,323.85,323.85,1422463
2025-01-20,320.78,321.14,318.34,320.72,320.72,2129136
2025-01-21,324.86,327.28,323.12,325.3,325.3,2799077
2025-01-22,334.07,335.46,332.12,333.89,333.89,2088816
2025-01-23,331.42,334.11,330.58,331.98,331.98,2222866
2025-01-24,337.47,339.11,337.47,338.66,338.66,2885955
2025-01-27,336.01,337.69,334.69,336.15,336.15,2868869
2025-01-28,339.64,341.13,337.45,338.96,338.96,1975086
2025-01-29,348.38,348.38,345.19,347.36,347.36,1491472
2025-01-30,352.63,354.93,352.25,352.4,352.4,2796854
2025-01-31,344.17,344.17,342.88,343.24,343.24,2190359
2025-02-03,346.08,349.28,346.08,346.66,346.66,2828232
2025-02-04,344.04,346.12,343.6,343.63,343.63,1724601
2025-02-05,345.1,345.52,342.41,343.78,343.78,2651433
2025-02-06,343.76,346.55,342.61,344.66,344.66,2426381
2025-02-07,348.4,348.4,346.16,347.06,347.06,1137908
2025-02-10,340.47,340.47,338.91,339.25,339.25,2291358
2025-02-11,339.41,341.99,339.41,340.61,340.61,2058654
2025-02-12,337.37,339.6,336.52,337.71,337.71,1282426
2025-02-13,342.42,342.42,341.23,341.68,341.68,2249500
2025-02-14,341.06,342.19,339.38,340.26,340.26,1690346
2025-02-17,339.5,339.57,337.59,339.47,339.47,1706944
2025-02-18,336.38,336.78,335.16,336.54,336.54,1620853
2025-02-19,340.89,342.87,339.64,341.01,341.01,2080001
2025-02-20,334.65,336.11,331.43,333.86,333.86,2765568
2025-02-21,330.45,332.35,329.78,331.23,331.23,1333126
2025-02-24,331.16,331.59,330.12,331.17,331.17,1226425
2025-02-25,338.39,339.88,338.39,338.71,338.71,1066841
2025-02-26,337.12,339.46,336.98,337.08,337.08,2359736
2025-02-27,333.86,336.33,332.51,334.66,334.66,1821171
2025-02-28,337.39,338.75,337.26,338.67,338.67,1055725
2025-03-03,331.77,332.66,331.68,332.59,332.59,2664065
2025-03-04,337.8,341.2,337.24,339.04,339.04,2796331
2025-03-05,336.7,338.86,336.7,337.54,337.54,2076177
2025-03-06,341.82,343.2,341.35,342.1,342.1,2528637
2025-03-07,335.09,335.58,332.61,333.88,333.88,1993172
2025-03-10,329.07,329.69,327.31,328.73,328.73,1035491
2025-03-11,332.36,334.06,330.06,331.47,331.47,2602539
2025-03-12,331.06,331.06,327.86,330.32,330.32,1718083
2025-03-13,334.38,336.52,332.46,334.02,334.02,2708002
2025-03-14,340.36,340.36,338.35,339.03,339.03,1358462
2025-03-17,345.57,347.99,344.41,346.75,346.75,2698815
2025-03-18,341.05,343.3,339.26,341.71,341.71,1409471
2025-03-19,348.45,350.37,348.45,349.71,349.71,1934930
2025-03-20,355.05,356.78,355.05,356.46,356.46,1663922
2025-03-21,358.37,358.85,357.5,357.6,357.6,1916786
2025-03-24,359.22,360.21,356.15,358.05,358.05,2612626
2025-03-25,357.9,359.94,357.9,359.0,359.0,1354301
2025-03-26,367.89,369.78,365.19,366.95,366.95,2703531
2025-03-27,370.03,372.02,368.2,369.74,369.74,2644398
2025-03-28,379.97,383.03,377.66,380.59,380.59,2314521
2025-03-31,386.35,390.09,385.87,387.42,387.42,2607691
2025-04-01,388.04,389.63,386.67,386.75,386.75,1426987
2025-04-02,373.4,375.2,373.4,374.76,374.76,2012490
2025-04-03,375.98,377.23,372.71,374.9,374.9,1452964
2025-04-04,371.49,371.92,368.75,371.35,371.35,1227409
2025-04-07,372.4,375.03,372.4,373.37,373.37,1528787
2025-04-08,370.71,372.35,367.01,369.48,369.48,2247129
2025-04-09,367.39,368.26,365.59,366.67,366.67,2790446
2025-04-10,360.49,362.31,359.14,359.45,359.45,1213965
2025-04-11,364.49,365.52,361.59,363.4,363.4,2040913
2025-04-14,359.18,362.29,358.55,360.15,360.15,2642776
2025-04-15,359.26,361.59,356.63,359.18,359.18,2435845
2025-04-16,361.21,363.09,359.44,360.89,360.89,1678285
2025-04-17,363.08,363.08,360.5,361.76,361.76,2188604
2025-04-18,362.09,362.09,358.91,361.18,361.18,1221939
2025-04-21,357.64,360.4,355.45,357.85,357.85,1368080
2025-04-22,359.79,359.79,357.2,358.61,358.61,1293355
2025-04-23,359.33,359.73,357.78,359.2,359.2,1845373
2025-04-24,357.09,359.72,356.03,357.7,357.7,2644121
2025-04-25,351.15,351.24,348.87,350.37,350.37,1748745
2025-04-28,358.46,359.05,357.59,357.68,357.68,2200000
2025-04-29,363.99,365.63,363.8,365.02,365.02,2473896
