Date,Open,High,Low,Close,Adj Close,Volume
2023-10-02,237.49,238.25,235.47,236.79,236.79,54592125
2023-10-03,236.82,237.31,235.94,236.68,236.68,41548900
2023-10-04,236.42,236.42,235.59,235.79,235.79,23242513
2023-10-05,234.66,235.73,232.77,234.4,234.4,57282968
2023-10-06,241.1,242.04,241.1,241.65,241.65,54544533
2023-10-09,235.73,235.86,235.0,235.7,235.7,32008136
2023-10-10,236.29,236.29,234.65,235.67,235.67,29861709
2023-10-11,230.05,230.45,227.82,229.21,229.21,33064704
2023-10-12,222.88,223.58,222.88,223.51,223.51,32587272
2023-10-13,222.75,223.08,221.08,222.2,222.2,41494934
2023-10-16,224.86,224.86,223.38,224.21,224.21,41982737
2023-10-17,229.6,230.69,228.2,228.95,228.95,54182670
2023-10-18,230.67,231.03,230.34,230.9,230.9,43714964
2023-10-19,236.3,237.43,236.3,236.74,236.74,45376976
2023-10-20,241.4,241.69,239.68,240.52,240.52,56510958
2023-10-23,249.7,249.7,248.2,248.94,248.94,27303758
2023-10-24,241.35,242.94,240.32,241.27,241.27,23790073
2023-10-25,243.4,244.5,243.27,244.06,244.06,40239874
2023-10-26,241.0,242.58,240.39,241.35,241.35,42719033
2023-10-27,243.12,245.37,243.06,243.66,243.66,44553723
2023-10-30,241.24,242.57,240.78,242.03,242.03,24965145
2023-10-31,239.11,240.25,239.11,239.88,239.88,47148268
2023-11-01,239.04,240.27,239.04,239.9,239.9,58010540
2023-11-02,241.32,243.2,241.32,241.78,241.78,45253846
2023-11-03,237.64,238.17,237.38,238.07,238.07,23613206
2023-11-06,234.95,236.82,234.01,235.76,235.76,28081473
2023-11-07,237.15,238.25,236.06,236.9,236.9,27059679
2023-11-08,232.65,233.89,231.87,232.67,232.67,35321418
2023-11-09,231.17,233.25,230.34,231.75,231.75,43097235
2023-11-10,231.06,231.98,229.12,230.28,230.28,25168105
2023-11-13,232.44,233.4,230.35,231.85,231.85,42260427
2023-11-14,237.74,238.39,235.41,236.89,236.89,54677491
2023-11-15,239.03,239.9,236.67,238.49,238.49,35743803
2023-11-16,243.97,243.97,241.41,243.23,243.23,42029915
2023-11-17,241.14,241.29,239.79,240.61,240.61,26680449
2023-11-20,236.3,237.83,236.3,237.22,237.22,26414381
2023-11-21,247.53,247.53,245.8,246.81,246.81,41752012
2023-11-22,245.98,247.19,244.88,245.36,245.36,36314568
2023-11-23,240.34,242.69,239.5,241.22,241.22,57552550
2023-11-24,233.68,234.79,232.65,233.08,233.08,24508464
2023-11-27,230.61,232.14,229.4,230.74,230.74,41196870
2023-11-28,229.81,230.44,228.12,228.91,228.91,32991677
2023-11-29,231.66,232.76,230.63,232.46,232.46,25315513
2023-11-30,228.06,229.68,227.65,227.92,227.92,34442174
2023-12-01,230.45,230.48,230.14,230.18,230.18,40347408
2023-12-04,240.8,240.91,239.02,239.94,239.94,32877736
2023-12-05,244.33,246.2,242.86,244.58,244.58,28368044
2023-12-06,252.79,252.79,251.47,251.99,251.99,56199896
2023-12-07,255.22,257.36,254.17,255.85,255.85,56780831
2023-12-08,258.45,258.62,258.33,258.58,258.58,50009747
2023-12-11,263.07,263.07,261.32,262.43,262.43,31192974
2023-12-12,266.06,268.37,265.91,266.79,266.79,44857384
2023-12-13,262.84,264.42,262.84,263.4,263.4,32561883
2023-12-14,260.26,261.96,259.25,259.91,259.91,50929084
2023-12-15,262.45,263.3,261.31,261.8,261.8,30257438
2023-12-18,262.1,263.28,260.59,262.32,262.32,25432685
2023-12-19,263.76,265.82,263.49,264.11,264.11,54170204
2023-12-20,262.83,263.4,261.33,263.04,263.04,58045881
2023-12-21,271.07,271.07,269.27,270.38,270.38,53100400
2023-12-22,268.49,268.86,268.01,268.28,268.28,29593237
2023-12-25,259.19,260.65,259.19,259.98,259.98,23546600
2023-12-26,258.29,258.29,256.41,257.32,257.32,52810225
2023-12-27,260.94,263.31,260.04,261.74,261.74,31712093
2023-12-28,258.63,258.63,257.35,257.65,257.65,34363948
2023-12-29,255.82,256.44,255.11,255.39,255.39,24578212
2024-01-01,265.99,266.35,264.42,265.73,265.73,29140292
2024-01-02,272.99,273.33,270.91,272.02,272.02,44113901
2024-01-03,266.85,268.66,266.69,267.44,267.44,50003235
2024-01-04,267.46,269.47,267.46,268.31,268.31,53722964
2024-01-05,260.61,262.21,258.86,260.78,260.78,33479175
2024-01-08,260.1,260.19,258.36,259.37,259.37,41376072
2024-01-09,252.7,254.28,250.88,252.27,252.27,49133497
2024-01-10,247.99,249.57,246.85,248.7,248.7,52460262
2024-01-11,245.17,246.84,244.85,245.53,245.53,47349917
2024-01-12,243.97,244.66,242.0,243.28,243.28,32738944
2024-01-15,248.93,251.33,248.8,249.55,249.55,55170364
2024-01-16,255.66,256.3,254.52,255.63,255.63,26811285
2024-01-17,255.04,256.65,255.04,255.64,255.64,55471146
2024-01-18,253.78,253.78,252.6,253.02,253.02,39419814
2024-01-19,249.0,251.14,249.0,249.19,249.19,20997253
2024-01-22,250.8,252.53,249.52,250.62,250.62,49471293
2024-01-23,250.47,250.47,248.74,249.55,249.55,25541688
2024-01-24,250.45,252.21,250.45,251.1,251.1,40413227
2024-01-25,258.28,259.56,257.08,257.73,257.73,56904336
2024-01-26,259.75,261.09,258.85,259.63,259.63,50122718
2024-01-29,262.71,264.09,261.22,262.95,262.95,33877858
2024-01-30,265.02,265.31,263.17,264.56,264.56,45211167
2024-01-31,263.24,263.24,260.86,262.37,262.37,42333886
2024-02-01,256.35,258.64,256.35,256.6,256.6,54208395
2024-02-02,254.98,255.17,254.29,255.09,255.09,58642529
2024-02-05,256.5,257.93,255.2,256.35,256.35,44900102
2024-02-06,256.23,256.56,254.73,256.22,256.22,59220292
2024-02-07,261.71,262.72,260.11,261.09,261.09,24911407
2024-02-08,259.98,262.99,259.04,260.94,260.94,39953663
2024-02-09,257.63,259.06,256.11,257.26,257.26,55497259
2024-02-12,258.29,258.29,257.89,257.93,257.93,51380921
2024-02-13,262.39,264.01,262.39,263.11,263.11,46035146
2024-02-14,256.17,256.32,255.49,255.8,255.8,23160060
2024-02-15,258.86,260.2,258.73,258.85,258.85,25223908
2024-02-16,260.33,261.6,260.33,260.91,260.91,38069491
2024-02-19,265.5,267.25,264.26,266.07,266.07,53789448
2024-02-20,270.73,272.8,270.68,271.63,271.63,35804655
2024-02-21,276.54,279.22,276.36,277.59,277.59,54482740
2024-02-22,283.23,285.57,282.28,284.16,284.16,36132118
2024-02-23,286.81,288.45,286.81,287.92,287.92,42727681
2024-02-26,291.94,294.64,291.94,292.52,292.52,22019444
2024-02-27,293.14,293.14,292.52,292.62,292.62,36867270
2024-02-28,295.28,296.93,294.29,294.66,294.66,50795541
2024-02-29,297.35,298.03,297.35,298.03,298.03,24712918
2024-03-01,299.19,300.51,296.85,299.0,299.0,34266833
2024-03-04,295.41,296.74,293.32,294.82,294.82,58415012
2024-03-05,301.6,301.6,299.81,300.55,300.55,40834819
2024-03-06,298.45,298.45,296.69,297.28,297.28,20773355
2024-03-07,293.73,295.33,293.73,294.88,294.88,23485146
2024-03-08,293.68,295.38,292.09,293.21,293.21,48739076
2024-03-11,294.54,296.39,292.73,294.3,294.3,37467924
2024-03-12,296.48,298.23,296.48,297.37,297.37,36939803
2024-03-13,299.4,301.58,299.4,300.04,300.04,52010195
2024-03-14,302.42,303.75,299.76,302.15,302.15,49959413
2024-03-15,294.94,296.6,293.01,294.99,294.99,53556624
2024-03-18,294.36,295.44,294.29,294.48,294.48,57449463
2024-03-19,290.4,290.4,288.79,289.3,289.3,41152770
2024-03-20,294.69,295.38,292.26,294.3,294.3,54248111
2024-03-21,290.37,292.76,290.1,291.11,291.11,34016785
2024-03-22,291.24,291.24,289.41,290.64,290.64,23863967
2024-03-25,289.05,290.88,288.16,289.14,289.14,20299313
2024-03-26,292.39,292.72,290.46,292.22,292.22,35666212
2024-03-27,293.99,295.9,293.37,293.61,293.61,50008750
2024-03-28,289.79,291.38,289.58,289.59,289.59,22379383
2024-03-29,292.37,294.14,292.37,293.29,293.29,33140332
2024-04-01,287.33,288.85,286.57,288.22,288.22,45123387
2024-04-02,290.36,292.28,289.69,290.65,290.65,25265552
2024-04-03,292.8,294.24,290.4,291.98,291.98,41773668
2024-04-04,299.83,301.17,298.28,300.34,300.34,54525609
2024-04-05,293.77,293.77,291.31,292.88,292.88,32050781
2024-04-08,296.63,299.16,296.63,297.26,297.26,26106662
2024-04-09,290.55,291.22,290.27,290.3,290.3,34545018
2024-04-10,283.32,284.22,282.12,282.26,282.26,38693603
2024-04-11,281.37,283.97,281.37,281.87,281.87,48883989
2024-04-12,283.82,285.73,282.08,283.68,283.68,48878950
2024-04-15,280.58,283.14,280.58,281.67,281.67,41614861
2024-04-16,288.08,288.33,287.07,288.05,288.05,36012840
2024-04-17,287.99,289.56,286.93,287.35,287.35,41549458
2024-04-18,290.58,292.18,289.99,290.15,290.15,26365025
2024-04-19,288.99,290.37,288.51,289.97,289.97,23919896
2024-04-22,293.53,295.79,292.69,294.56,294.56,29813154
2024-04-23,300.8,302.03,298.62,300.58,300.58,40688811
2024-04-24,291.58,292.99,290.41,292.11,292.11,25390378
2024-04-25,294.82,296.57,294.82,295.79,295.79,54156091
2024-04-26,296.22,299.22,296.03,296.88,296.88,59424039
2024-04-29,289.01,292.36,289.01,290.11,290.11,46824155
2024-04-30,290.19,291.26,289.3,289.3,289.3,59589878
2024-05-01,288.73,289.13,288.61,288.9,288.9,30635470
2024-05-02,284.37,284.37,283.1,283.25,283.25,30626362
2024-05-03,279.31,279.31,276.68,278.79,278.79,45761827
2024-05-06,274.91,276.07,272.95,274.39,274.39,40323176
2024-05-07,279.51,281.01,277.22,278.89,278.89,29987342
2024-05-08,265.42,267.64,264.66,266.08,266.08,59480351
2024-05-09,261.59,263.02,259.67,261.15,261.15,31178180
2024-05-10,263.27,265.08,263.27,264.22,264.22,51918997
2024-05-13,270.53,271.37,268.07,269.59,269.59,55023966
2024-05-14,271.01,271.01,269.19,270.72,270.72,31459141
2024-05-15,276.36,276.83,275.71,276.49,276.49,25163793
2024-05-16,283.06,285.8,282.89,283.89,283.89,33024552
2024-05-17,280.31,281.13,280.31,280.85,280.85,50543602
2024-05-20,277.82,280.78,277.23,278.87,278.87,20952802
2024-05-21,275.35,276.07,273.7,275.28,275.28,27354306
2024-05-22,278.94,280.29,278.11,278.19,278.19,36376615
2024-05-23,280.81,281.23,279.13,280.28,280.28,39564402
2024-05-24,283.29,284.93,282.69,283.93,283.93,53070460
2024-05-27,285.26,287.68,284.84,285.4,285.4,26366398
2024-05-28,289.89,290.88,287.83,289.19,289.19,41106418
2024-05-29,287.64,290.26,287.64,288.67,288.67,43084525
2024-05-30,285.93,286.24,285.01,285.5,285.5,48544679
2024-05-31,283.98,286.67,283.98,284.55,284.55,50089500
2024-06-03,279.84,281.74,279.74,280.71,280.71,34355426
2024-06-04,280.32,283.24,280.03,281.09,281.09,24218682
2024-06-05,278.69,280.68,276.96,278.71,278.71,32028124
2024-06-06,275.51,276.81,273.3,275.2,275.2,23173301
2024-06-07,268.86,270.32,268.19,269.43,269.43,38331390
2024-06-10,272.61,272.61,270.88,271.54,271.54,55289121
2024-06-11,268.31,269.23,268.31,268.91,268.91,50730623
2024-06-12,264.38,264.38,263.33,263.68,263.68,49414239
2024-06-13,260.3,260.86,258.93,260.14,260.14,52368832
2024-06-14,262.09,263.88,260.26,262.24,262.24,20873430
2024-06-17,257.59,259.02,257.57,257.77,257.77,50780782
2024-06-18,258.22,258.77,256.68,258.54,258.54,55045006
2024-06-19,254.48,256.02,254.25,254.82,254.82,26372604
2024-06-20,253.09,253.66,251.59,252.6,252.6,47359027
2024-06-21,253.33,253.64,252.62,253.22,253.22,21697495
2024-06-24,254.34,256.43,253.98,254.86,254.86,42960969
2024-06-25,250.33,250.73,249.39,249.81,249.81,34511226
2024-06-26,260.15,260.15,259.22,259.37,259.37,50242076
2024-06-27,260.82,262.14,258.7,260.26,260.26,21830384
2024-06-28,271.63,272.37,269.8,270.92,270.92,35522057
2024-07-01,269.31,269.71,268.15,269.48,269.48,32180217
2024-07-02,267.26,267.36,266.65,266.75,266.75,31996193
2024-07-03,268.81,269.57,268.0,268.87,268.87,39673069
2024-07-04,272.83,273.69,272.55,273.21,273.21,55857584
2024-07-05,278.95,279.47,277.93,278.85,278.85,24218757
2024-07-08,277.03,277.33,275.72,275.94,275.94,35742411
2024-07-09,283.61,283.61,280.56,282.54,282.54,41961717
2024-07-10,284.39,284.75,282.3,284.3,284.3,28205014
2024-07-11,292.04,292.04,291.35,291.56,291.56,25810812
2024-07-12,295.93,296.7,295.26,296.16,296.16,25335412
2024-07-15,296.65,298.93,296.65,297.3,297.3,56593389
2024-07-16,297.12,299.96,295.97,297.81,297.81,42934269
2024-07-17,295.76,296.26,295.16,295.75,295.75,48913384
2024-07-18,298.25,298.75,296.43,297.42,297.42,37768076
2024-07-19,290.91,292.51,288.77,290.66,290.66,34298218
2024-07-22,289.3,290.74,286.57,288.73,288.73,31070474
2024-07-23,285.82,286.74,283.61,285.69,285.69,47358161
2024-07-24,291.54,292.77,288.45,290.56,290.56,36072628
2024-07-25,287.42,287.42,284.51,286.42,286.42,54755157
2024-07-26,284.32,287.03,283.04,285.32,285.32,49626664
2024-07-29,284.05,286.19,283.47,284.14,284.14,30202557
2024-07-30,288.22,289.46,286.0,287.75,287.75,43913667
2024-07-31,283.49,285.48,282.22,283.61,283.61,47204809
2024-08-01,279.83,281.3,278.63,279.63,279.63,47397622
2024-08-02,283.08,284.67,282.8,282.81,282.81,34065869
2024-08-05,278.4,279.43,275.91,277.49,277.49,43027470
2024-08-06,265.36,267.17,264.64,265.95,265.95,53824214
2024-08-07,262.38,265.13,261.25,263.33,263.33,21743835
2024-08-08,263.05,263.47,261.07,262.72,262.72,40107520
2024-08-09,262.14,262.27,261.79,261.91,261.91,52635871
2024-08-12,259.23,259.35,257.61,258.72,258.72,43290314
2024-08-13,255.65,257.63,255.65,256.04,256.04,25519565
2024-08-14,254.08,256.47,253.63,254.66,254.66,42438326
2024-08-15,248.73,249.94,248.73,249.25,249.25,24573314
2024-08-16,242.97,245.63,242.97,243.85,243.85,24502204
2024-08-19,247.34,248.8,246.53,247.03,247.03,41740612
2024-08-20,243.74,246.35,242.93,244.48,244.48,55623538
2024-08-21,245.07,247.24,245.07,245.77,245.77,20284482
2024-08-22,238.26,240.01,237.86,238.66,238.66,25701226
2024-08-23,234.15,234.72,233.32,233.42,233.42,40432609
2024-08-26,232.56,234.11,231.8,232.85,232.85,22498107
2024-08-27,231.56,231.64,231.09,231.63,231.63,27722063
2024-08-28,233.73,233.75,231.79,233.57,233.57,25318096
2024-08-29,230.91,231.12,229.0,230.73,230.73,53515428
2024-08-30,230.34,230.64,229.78,230.53,230.53,39007801
2024-09-02,237.05,237.05,234.97,236.15,236.15,30755047
2024-09-03,234.05,236.06,233.89,234.83,234.83,35907421
2024-09-04,235.95,236.67,234.9,236.55,236.55,58471210
2024-09-05,237.61,238.48,235.18,236.91,236.91,35043093
2024-09-06,232.86,234.08,231.12,232.41,232.41,32662232
2024-09-09,237.59,238.36,235.24,237.0,237.0,54440576
2024-09-10,239.84,241.07,239.84,240.77,240.77,39292664
2024-09-11,239.85,241.05,239.35,240.54,240.54,27770958
2024-09-12,239.19,240.56,237.79,238.84,238.84,40906622
2024-09-13,241.31,241.99,239.67,240.82,240.82,30658172
2024-09-16,235.85,237.38,235.85,236.73,236.73,41368421
2024-09-17,236.66,237.8,236.66,237.41,237.41,32958406
2024-09-18,238.73,239.51,236.53,237.78,237.78,24989921
2024-09-19,237.46,239.68,237.46,238.06,238.06,33571625
2024-09-20,233.98,235.65,233.72,234.52,234.52,25395092
2024-09-23,233.38,234.64,232.54,233.17,233.17,31572821
2024-09-24,227.62,229.39,226.2,228.0,228.0,22299846
2024-09-25,231.72,233.72,231.21,231.92,231.92,28536286
2024-09-26,227.74,229.43,226.82,228.27,228.27,24168369
2024-09-27,235.8,237.98,235.8,236.4,236.4,52433540
2024-09-30,239.09,239.49,238.59,238.73,238.73,58149846
2024-10-01,237.29,238.15,236.77,237.24,237.24,21593579
2024-10-02,238.77,239.13,237.16,238.33,238.33,27449200
2024-10-03,236.36,237.92,235.96,236.28,236.28,21162680
2024-10-04,234.82,236.35,234.82,235.47,235.47,27660642
2024-10-07,237.03,238.61,236.84,237.35,237.35,54045493
2024-10-08,234.96,235.8,232.92,234.4,234.4,33003140
2024-10-09,229.67,230.24,229.39,229.66,229.66,51329750
2024-10-10,228.72,231.1,228.11,229.5,229.5,56935918
2024-10-11,226.48,228.73,225.73,226.99,226.99,48176031
2024-10-14,225.09,226.27,224.68,224.8,224.8,23037485
2024-10-15,224.89,225.98,224.35,225.51,225.51,29000045
2024-10-16,224.6,226.21,223.71,224.62,224.62,53687636
2024-10-17,223.46,224.66,223.38,224.1,224.1,58302987
2024-10-18,224.34,226.4,224.34,225.11,225.11,36382545
2024-10-21,226.85,226.85,224.4,226.07,226.07,53544073
2024-10-22,221.44,222.72,221.09,222.03,222.03,54164057
2024-10-23,219.59,220.1,217.6,219.14,219.14,21994185
2024-10-24,217.45,219.27,216.42,218.02,218.02,33159794
2024-10-25,217.42,218.66,216.6,218.23,218.23,55432326
2024-10-28,220.01,220.01,218.72,219.21,219.21,21045018
2024-10-29,226.01,227.95,225.57,226.2,226.2,33109264
2024-10-30,225.39,225.6,224.25,224.54,224.54,59416898
2024-10-31,222.96,224.74,222.31,223.7,223.7,57900300
2024-11-01,224.83,227.03,224.83,225.43,225.43,43695403
2024-11-04,219.38,219.81,217.99,219.29,219.29,52677495
2024-11-05,220.39,221.86,220.39,221.22,221.22,26021180
2024-11-06,220.16,221.32,219.29,219.67,219.67,59282958
2024-11-07,219.22,220.6,218.27,219.75,219.75,44426127
2024-11-08,218.22,220.02,217.25,218.35,218.35,33233366
2024-11-11,217.44,218.76,216.8,218.15,218.15,34311847
2024-11-12,217.17,217.52,215.55,216.65,216.65,59387128
2024-11-13,221.36,221.71,219.89,221.06,221.06,56472608
2024-11-14,217.26,218.29,216.04,217.48,217.48,35135523
2024-11-15,218.4,219.48,216.55,217.87,217.87,38748162
2024-11-18,214.41,215.01,212.78,214.16,214.16,42505316
2024-11-19,212.84,212.84,210.95,212.1,212.1,52486863
2024-11-20,217.44,219.21,216.73,217.58,217.58,41189329
2024-11-21,216.82,218.67,216.27,217.19,217.19,30577993
2024-11-22,219.54,219.54,218.29,218.89,218.89,23048073
2024-11-25,219.25,220.0,217.19,218.77,218.77,46614212
2024-11-26,225.74,225.74,225.07,225.07,225.07,53809109
2024-11-27,222.53,222.53,221.36,221.99,221.99,38624339
2024-11-28,220.46,221.84,219.48,220.95,220.95,29799454
2024-11-29,221.2,223.37,221.2,222.03,222.03,24656157
2024-12-02,223.17,224.46,221.71,223.48,223.48,24672221
2024-12-03,220.09,220.64,219.12,220.48,220.48,51685952
2024-12-04,219.45,220.0,218.96,219.17,219.17,46153190
2024-12-05,222.97,223.92,222.23,222.59,222.59,41551500
2024-12-06,220.75,221.63,220.72,221.01,221.01,30168285
2024-12-09,224.66,225.94,223.99,224.64,224.64,50919168
2024-12-10,220.71,222.17,220.59,221.05,221.05,45192625
2024-12-11,229.63,229.63,227.98,229.11,229.11,50813139
2024-12-12,225.28,227.7,225.28,225.98,225.98,34654040
2024-12-13,223.65,225.14,223.49,223.9,223.9,32851771
2024-12-16,226.87,226.87,224.97,226.25,226.25,30720404
2024-12-17,225.53,225.79,224.93,225.4,225.4,23536106
2024-12-18,224.31,226.73,224.31,225.04,225.04,23135542
2024-12-19,220.69,221.74,220.35,220.43,220.43,34031761
2024-12-20,216.2,217.73,216.2,216.76,216.76,56596600
2024-12-23,213.47,214.67,213.41,213.58,213.58,30688467
2024-12-24,208.33,208.76,207.15,207.85,207.85,22570633
2024-12-25,204.45,204.59,202.34,203.72,203.72,50970715
2024-12-26,202.83,203.63,202.66,202.76,202.76,39967337
2024-12-27,204.28,206.31,204.16,204.74,204.74,30380573
2024-12-30,200.91,202.64,200.39,201.48,201.48,45487688
2024-12-31,205.23,205.79,204.83,205.52,205.52,47807937
2025-01-01,202.06,202.62,200.83,201.86,201.86,53950941
2025-01-02,202.95,203.43,202.56,202.68,202.68,46208356
2025-01-03,203.48,204.2,201.76,202.85,202.85,32291664
2025-01-06,206.32,208.54,205.7,206.88,206.88,40667423
2025-01-07,207.32,208.65,207.05,207.27,207.27,41307122
2025-01-08,204.01,205.85,203.62,204.81,204.81,38999831
2025-01-09,200.51,200.51,199.79,199.88,199.88,49031939
2025-01-10,197.19,198.47,197.02,197.37,197.37,36194829
2025-01-13,199.07,199.72,198.79,199.66,199.66,21793777
2025-01-14,200.95,201.62,199.32,200.26,200.26,34263878
2025-01-15,200.96,202.31,200.54,200.83,200.83,53887395
2025-01-16,197.18,198.55,195.81,196.99,196.99,41949684
2025-01-17,198.53,199.79,197.04,198.61,198.61,22783016
2025-01-20,203.67,203.67,203.11,203.24,203.24,57494988
2025-01-21,199.89,200.15,198.67,199.6,199.6,30653181
2025-01-22,196.99,196.99,195.76,196.43,196.43,35139449
2025-01-23,194.6,194.67,192.99,194.01,194.01,21300166
2025-01-24,190.92,191.65,190.45,191.23,191.23,41805397
2025-01-27,188.44,190.34,188.44,189.05,189.05,23367561
2025-01-28,189.35,190.44,189.03,189.18,189.18,46427575
2025-01-29,188.13,188.53,188.13,188.52,188.52,24633474
2025-01-30,187.66,188.7,187.1,187.93,187.93,21228432
2025-01-31,186.75,188.08,186.75,186.99,186.99,57780187
2025-02-03,189.26,190.56,188.99,189.88,189.88,46388277
2025-02-04,190.39,190.78,189.04,190.06,190.06,28294829
2025-02-05,190.84,191.49,189.73,190.85,190.85,27706179
2025-02-06,191.0,192.19,189.72,191.06,191.06,26394875
2025-02-07,195.77,196.37,195.09,195.67,195.67,45941299
2025-02-10,193.63,194.91,192.63,193.45,193.45,42099095
2025-02-11,192.38,192.38,190.88,191.77,191.77,46795032
2025-02-12,194.12,195.55,193.49,194.37,194.37,58780398
2025-02-13,196.49,196.88,195.56,195.78,195.78,27222020
2025-02-14,199.92,199.92,198.07,199.36,199.36,52796753
2025-02-17,203.02,203.04,200.94,202.3,202.3,23611156
2025-02-18,201.56,202.39,201.17,202.32,202.32,58837167
2025-02-19,202.71,204.11,201.64,202.9,202.9,41019341
2025-02-20,200.39,201.48,199.31,200.73,200.73,51040500
2025-02-21,205.87,206.19,204.31,205.72,205.72,20702275
2025-02-24,203.68,205.23,202.4,203.76,203.76,51940676
2025-02-25,205.13,205.13,204.11,204.69,204.69,25365995
2025-02-26,203.09,203.93,202.11,202.94,202.94,46963055
2025-02-27,203.67,204.88,203.29,203.8,203.8,52867464
2025-02-28,200.18,201.79,199.39,200.77,200.77,37265024
2025-03-03,202.33,202.86,201.28,202.18,202.18,41327071
2025-03-04,200.75,201.8,200.2,200.69,200.69,51752313
2025-03-05,206.61,208.24,205.87,207.08,207.08,53551940
2025-03-06,211.95,212.65,210.92,211.34,211.34,49066382
2025-03-07,211.97,213.74,211.95,212.04,212.04,25474517
2025-03-10,215.31,215.93,214.34,214.65,214.65,53567779
2025-03-11,209.47,209.75,209.33,209.68,209.68,20308631
2025-03-12,206.75,207.54,204.9,206.27,206.27,28370568
2025-03-13,208.82,210.12,208.27,208.97,208.97,52624168
2025-03-14,207.57,208.14,206.83,207.3,207.3,20560079
2025-03-17,209.02,209.16,207.28,208.55,208.55,20675748
2025-03-18,209.21,211.65,209.21,210.0,210.0,32103028
2025-03-19,214.3,215.68,213.23,214.44,214.44,56186402
2025-03-20,210.21,211.42,210.21,210.55,210.55,42792783
2025-03-21,209.49,210.38,207.93,209.05,209.05,50130046
2025-03-24,214.02,214.67,213.24,213.65,213.65,54526970
2025-03-25,219.44,221.08,219.28,219.81,219.81,36671603
2025-03-26,214.99,216.41,214.62,215.54,215.54,26078506
2025-03-27,223.91,224.9,223.26,223.91,223.91,21760214
2025-03-28,224.14,224.34,224.14,224.32,224.32,47528819
2025-03-31,222.87,223.83,221.99,222.87,222.87,31275246
2025-04-01,216.28,216.93,215.36,215.49,215.49,52804883
2025-04-02,214.38,214.98,213.4,213.54,213.54,48633314
2025-04-03,212.98,213.48,212.5,212.93,212.93,58117215
2025-04-04,214.42,215.68,213.32,215.0,215.0,42712494
2025-04-07,208.98,210.63,208.32,209.78,209.78,23298674
2025-04-08,206.98,207.97,206.98,207.73,207.73,59671724
2025-04-09,210.14,210.36,208.76,209.41,209.41,42591195
2025-04-10,208.38,209.8,207.49,208.53,208.53,58503777
2025-04-11,207.54,208.57,207.47,208.31,208.31,38136284
2025-04-14,208.2,209.25,207.71,208.18,208.18,46202816
2025-04-15,207.43,208.09,206.88,207.56,207.56,38795802
2025-04-16,213.01,214.15,212.58,213.1,213.1,48386844
2025-04-17,213.99,213.99,212.61,213.18,213.18,30571934
2025-04-18,217.05,218.35,216.43,217.49,217.49,21890293
2025-04-21,217.11,217.41,216.33,217.13,217.13,32757099
2025-04-22,213.85,215.01,213.3,214.67,214.67,30066495
2025-04-23,214.73,215.75,213.91,214.19,214.19,35680362
2025-04-24,218.42,219.97,218.4,218.85,218.85,31041824
2025-04-25,214.51,215.5,214.51,215.1,215.1,39767158
2025-04-28,216.41,217.18,215.01,216.15,216.15,23532278
2025-04-29,208.66,210.94,207.85,209.28,209.28,32896788
